time,r1,r2,r3,r4,fr1,fr2,fr3,fr4,rotation,frotation,height_vel,fheight_vel,o1,o2,o3,o4
16.669999999999806,9.8125,-38.6875,-9.8125,38.6875,-0.3007321314703963,-34.89752878557221,0.3007321314703963,34.89752878557221,-23.375,-21.57686351415524,0.1027391267115562,0.22620577617921922,0,470.8225354882719,0,327.69733927855543
16.679999999999808,9.8125,-38.6875,-9.8125,38.6875,-0.2151907051913049,-35.358394803790986,0.2151907051913049,35.358394803790986,-23.0625,-21.334794442422524,0.09975098711775252,0.2229557737057793,0,469.6914886413275,0,331.9720643028496
16.68999999999981,9.6875,-38.75,-9.6875,38.75,-0.23252983015783774,-35.764469613473736,0.23252983015783774,35.764469613473736,-22.75,-21.092658476084253,0.0958058800888132,0.21926754130889758,0,468.38163687150086,0,336.20635420507756
16.69999999999981,9.4375,-38.8125,-9.4375,38.8125,-0.34462728086800337,-36.11743455530456,0.34462728086800337,36.11743455530456,-22.5625,-20.858566757913113,0.08935849064105972,0.2151890977451938,0,467.00950769122994,0,340.24602587137736
16.709999999999813,9.125,-39.0,-9.125,39.0,-0.5392203268589066,-36.421403911927015,0.5392203268589066,36.421403911927015,-22.3125,-20.636106007809236,0.08373939571478023,0.21077338922632405,0,465.7067255596344,0,343.9256544154782
16.719999999999814,8.6875,-39.25,-8.6875,39.25,-0.8001959666577347,-36.682882052466134,0.8001959666577347,36.682882052466134,-22.1875,-20.424604709025722,0.07734485457170985,0.20607772453670103,0,464.6055713222406,0,347.0821988525613
16.729999999999816,8.4375,-39.375,-8.4375,39.375,-1.1081218342520434,-36.91048257534058,1.1081218342520434,36.91048257534058,-22.1875,-20.219785077437805,0.07167322861832032,0.20116330816942649,0,463.82424475105836,0,349.5691887990347
16.739999999999817,7.8125,-39.625,-7.8125,39.625,-1.4410044732273326,-37.114429385297655,1.4410044732273326,37.114429385297655,-22.3125,-20.014706888234894,0.0650885016773071,0.19609479323502577,0,463.4534020056128,0,351.2701041419896
16.74999999999982,7.125,-39.8125,-7.125,39.8125,-1.7752395004843207,-37.305879524584256,1.7752395004843207,37.305879524584256,-22.5625,-19.80088439728898,0.05916168052247509,0.1909397234608413,0,463.5453501771607,0,352.10989059107885
16.75999999999982,6.1875,-39.9375,-6.1875,39.9375,-2.086698403194052,-37.49612261934001,2.086698403194052,37.49612261934001,-22.8125,-19.5694442062866,0.052204244725479895,0.18576771710498177,0,464.1068941778659,0,352.06372658889256
16.769999999999822,5.6875,-40.0,-5.6875,40.0,-2.351887515180123,-37.69572466135422,2.351887515180123,37.69572466135422,-23.0625,-19.3122005258824,0.04591490391849465,0.18064921937945616,0,465.0967399644652,0,351.162308838332
16.779999999999824,4.625,-40.0,-4.625,40.0,-2.5491055803163714,-37.91368721815339,2.5491055803163714,37.91368721815339,-23.1875,-19.022547411861858,0.041632629986368644,0.17565373730934647,0,466.4274475464872,0,349.4931458894232
16.789999999999825,3.5625,-40.0,-3.5625,40.0,-2.6595230688114144,-38.15668851207805,2.6595230688114144,38.15668851207805,-23.375,-18.69610118116607,0.03767748802959374,0.17084754573344102,0,467.9714775813103,0,347.1978682154471
16.799999999999827,2.4375,-40.0,-2.4375,40.0,-2.668106605552505,-38.4284652320084,2.668106605552505,38.4284652320084,-23.625,-18.331068275164622,0.03400393101710411,0.16629093233440428,0,0,0,0
16.809999999999828,1.3125,-39.875,-1.3125,39.875,-2.5643314248314977,-38.72938620301945,2.5643314248314977,38.72938620301945,-23.875,-17.928356115338648,0.03061225984550506,0.16203519632377503,394.3910207821664,0,418.18057957570727,0
16.81999999999983,0.1875,-39.8125,-0.1875,39.8125,-2.342634214382051,-39.05625549428055,2.342634214382051,39.05625549428055,-24.0,-17.49148059832896,0.027432903958954716,0.15811971363550253,386.31231792993344,0,424.53100110886135,0
16.82999999999983,-0.3125,-39.8125,0.3125,39.8125,-2.002579691602738,-39.40237332978603,2.002579691602738,39.40237332978603,-24.125,-17.026345685015965,0.0243472173569566,0.15456943794460049,378.03335300491506,0,430.9027461049292,0
16.839999999999833,-1.25,-39.6875,1.25,39.6875,-1.54873801826516,-39.75785557985111,1.54873801826516,39.75785557985111,-24.1875,-16.54097407229522,0.021392201178445668,0.15139314316022623,369.90508565443156,0,437.04123159899586,0
16.849999999999834,-2.125,-39.5,2.125,39.5,-0.9902859342591274,-40.110199579349235,0.9902859342591274,40.110199579349235,-24.3125,-16.045257246706313,0.01855605480061992,0.1485826897257894,362.26069047093097,0,442.715414957627,0
16.859999999999836,-3.0,-39.25,3.0,39.25,-0.3403598060538543,-40.4450723181223,0.3403598060538543,40.4450723181223,-24.4375,-15.550760571668889,0.017343374123557416,0.1461135057958655,355.396582971547,0,447.7294401443272,0
16.869999999999838,-3.4375,-39.1875,3.4375,39.1875,0.3847839881396131,-40.74727680047719,-0.3847839881396131,40.74727680047719,-24.5625,-15.070582076656772,0.0160135927935887,0.14394632381531552,349.55645940882823,0,451.93092656924614,0
16.87999999999984,-4.25,-39.0,4.25,39.0,1.1667407148427025,-41.00184456880294,-1.1667407148427025,41.00184456880294,-24.5625,-14.619230392224031,0.017565157489498717,0.1420300611872188,344.9191637420382,0,455.2160071315644,0
16.88999999999984,-5.125,-38.8125,5.125,38.8125,1.985990262881011,-41.19517665230395,-1.985990262881011,41.19517665230395,-24.5,-14.212454659657672,0.018708616184388627,0.14030556723726723,341.5915471261834,0,457.5309711945448,0
16.899999999999842,-5.625,-38.75,5.625,38.75,2.8229220037188862,-41.31614729302086,-2.8229220037188862,41.31614729302086,-24.375,-13.866951576530457,0.019482982498909368,0.13870981402064625,339.6067423034294,0,458.8709918746447,0
16.909999999999844,-6.625,-38.625,6.625,38.625,3.6587781858581843,-41.35708449394853,-3.6587781858581843,41.35708449394853,-24.25,-13.599867439213428,0.020013418782160328,0.1371800803501664,0,0,0,0
16.919999999999845,-7.625,-38.5,7.625,38.5,4.4764572929844455,-41.314542886739595,-4.4764572929844455,41.314542886739595,-24.25,-13.42803958495713,0.020297634161255726,0.13565766310923622,0,447.994011771689,0,350.2878786251533
16.929999999999847,-8.625,-38.3125,8.625,38.3125,5.261134364788772,-41.189800520398016,-5.261134364788772,41.189800520398016,-24.125,-13.36697943439466,0.024865723386350732,0.13409069530168677,0,443.439116095524,0,355.2354351256379
16.93999999999985,-9.4375,-38.1875,9.4375,38.1875,6.000656757139772,-40.9890167014004,-6.000656757139772,40.9890167014004,-24.25,-13.429634427307002,0.028709659333980363,0.13243576883799366,0,439.3332344458131,0,360.0014628293061
16.94999999999985,-10.3125,-38.0,10.3125,38.0,6.685695312981123,-40.723014643485406,-6.685695312981123,40.723014643485406,-24.375,-13.62504405800716,0.03333358062102463,0.1306582504029032,0,435.93837942369623,0,364.2740711546144
16.95999999999985,-10.6875,-37.875,10.6875,37.875,7.309656115174634,-40.40669006989743,-7.309656115174634,40.40669006989743,-24.625,-13.957042548494593,0.037257186705258745,0.12873140137341088,0,433.4863385665095,0,367.77624350057147
16.969999999999853,-11.5,-37.625,11.5,37.625,7.868376648825892,-40.05807955212975,-7.868376648825892,40.05807955212975,-24.8125,-14.423186305329008,0.04052438450198536,0.126634564079501,0,432.1605033395706,0,370.2897552975287
16.979999999999855,-12.25,-37.375,12.25,37.375,8.359649726379985,-39.69715402524997,-8.359649726379985,39.69715402524997,-24.8125,-15.014091922531126,0.04319228370111316,0.12435081986614797,0,432.0802299600191,0,371.6741697308071
16.989999999999856,-13.0,-37.0625,13.0,37.0625,8.78263693909277,-39.344433260729836,-8.78263693909277,39.344433260729836,-25.0625,-15.713339304372823,0.049898758834568506,0.12186459218438268,0,433.2893958376202,0,371.8788028782209
16.999999999999858,-13.3125,-36.9375,13.3125,36.9375,9.137238406884695,-39.019541286836215,-9.137238406884695,39.019541286836215,-25.25,-16.498033038257994,0.055753717484288916,0.1191596821732076,0,435.7506251994415,0,370.94606029375234
17.00999999999986,-14.0,-36.5625,14.0,36.5625,9.423485548890914,-38.739824587817175,-9.423485548890914,38.739824587817175,-25.25,-17.3400369286502,0.0593561831532948,0.11621812668071053,0,439.34565660536157,0,369.006226215164
