time,fangle_rotor1,fangle_rotor2,fangle_rotor3,fangle_rotor4,yaw,fyaw,altitude,faltitude
0.5600000000000003,0.0,0.0,0.0,0.0,0,0.0,-15.793370412152308,-12.337749982161963
0.5700000000000003,0.0,0.0,0.0,0.0,0,0.0,-15.855109864780026,-12.457199434072736
0.5800000000000003,0.0,0.0,0.0,0.0,0,0.0,-15.937514520508389,-12.574263986738199
0.5900000000000003,0.0,0.0,0.0,0.0,0,0.0,-16.029879615902875,-12.689256136632343
0.6000000000000003,0.0,0.0,0.0,0.0,0,0.0,-15.944539030333726,-12.800558588989485
0.6100000000000003,0.0,0.0,0.0,0.0,0,0.0,-15.938699185976002,-12.908739907497072
0.6200000000000003,0.0,0.0,0.0,0.0,0,0.0,-15.92353317996892,-13.01288656036117
0.6300000000000003,0.0,0.0,0.0,0.0,0,0.0,-15.952009614511828,-13.113200144973153
0.6400000000000003,0.0,0.0,0.0,0.0,0,0.0,-16.129194127982704,-13.212194943697044
0.6500000000000004,0.0,0.0,0.0,0.0,0,0.0,-16.10407047679129,-13.309514557897838
0.6600000000000004,0.0,0.0,0.0,0.0,0,0.0,-16.08796237518432,-13.40411189608551
0.6700000000000004,0.0,0.0,0.0,0.0,0,0.0,-16.125965181247317,-13.497327494056998
0.6800000000000004,0.0,0.0,0.0,0.0,0,0.0,-16.25664011183708,-13.590619472068752
0.6900000000000004,0.0,0.0,0.0,0.0,0,0.0,-16.393667865449313,-13.681844425695292
0.7000000000000004,0.0,0.0,0.0,0.0,0,0.0,-16.45796012037777,-13.773459125326706
0.7100000000000004,0.0,0.0,0.0,0.0,0,0.0,-16.579663847198166,-13.86680317690418
0.7200000000000004,0.0,0.0,0.0,0.0,0,0.0,-16.672818189265843,-13.961024667611909
0.7300000000000004,0.0,0.0,0.0,0.0,0,0.0,-16.791591673735905,-14.05518919008977
0.7400000000000004,0.0,0.0,0.0,0.0,0,0.0,-16.922137187407543,-14.14938112577272
0.7500000000000004,0.0,0.0,0.0,0.0,0,0.0,-16.843192559971566,-14.24124238057853
0.7600000000000005,0.0,0.0,0.0,0.0,0,0.0,-16.84110772922732,-14.330672244164443
0.7700000000000005,0.0,0.0,0.0,0.0,0,0.0,-16.887274680520488,-14.418457806096384
0.7800000000000005,0.0,0.0,0.0,0.0,0,0.0,-16.991600257573086,-14.504795942700333
0.7900000000000005,0.0,0.0,0.0,0.0,0,0.0,-17.159853946194257,-14.590479493345967
0.8000000000000005,0.0,0.0,0.0,0.0,0,0.0,-17.11187798709814,-14.675250908051684
0.8100000000000005,0.0,0.0,0.0,0.0,0,0.0,-17.248849980174732,-14.761527288015799
0.8200000000000005,0.0,0.0,0.0,0.0,0,0.0,-17.40791147754024,-14.84949393184944
0.8300000000000005,0.0,0.0,0.0,0.0,0,0.0,-17.57391735163868,-14.938726776366302
0.8400000000000005,0.0,0.0,0.0,0.0,0,0.0,-17.73818909120697,-15.02840102932643
0.8500000000000005,0.0,0.0,0.0,0.0,0,0.0,-17.689737328016143,-15.11878409262127
0.8600000000000005,0.0,0.0,0.0,0.0,0,0.0,-17.721328784275045,-15.208069641925807
0.8700000000000006,0.0,0.0,0.0,0.0,0,0.0,-17.80273970884322,-15.296343830255665
0.8800000000000006,0.0,0.0,0.0,0.0,0,0.0,-17.91263415116372,-15.383551147959285
0.8900000000000006,0.0,0.0,0.0,0.0,0,0.0,-18.036792017234372,-15.469591593366571
0.9000000000000006,0.0,0.0,0.0,0.0,0,0.0,-17.94560431111809,-15.554123234555837
0.9100000000000006,0.0,0.0,0.0,0.0,0,0.0,-18.062127707043153,-15.639300258559421
0.9200000000000006,0.0,0.0,0.0,0.0,0,0.0,-18.209018136773576,-15.725047338112077
0.9300000000000006,0.0,0.0,0.0,0.0,0,0.0,-18.369068102662993,-15.811342648556218
0.9400000000000006,0.0,0.0,0.0,0.0,0,0.0,-18.53120105514633,-15.898233299421904
0.9500000000000006,0.0,0.0,0.0,0.0,0,0.0,-18.412351073631875,-15.984723741762139
0.9600000000000006,0.0,0.0,0.0,0.0,0,0.0,-18.327344620810926,-16.06753617133463
0.9700000000000006,0.0,0.0,0.0,0.0,0,0.0,-18.315158955878136,-16.146741452016258
0.9800000000000006,0.0,0.0,0.0,0.0,0,0.0,-18.3505436478012,-16.222275903421775
