angle_controller_output1,angle_controller_output2,angle_controller_output3,angle_controller_output4,yaw_controller_output,altitude_controller_output,rotor_output1,rotor_output2,rotor_output3,rotor_output4
0.5209732867509966,0.5209732867509966,0.5209732867509966,0.5209732867509966,0.0,0.0,0.0,0.0,0.0,1.0419465735019933
0.46006064923817025,0.46006064923817025,0.46006064923817025,0.46006064923817025,0.0,0.0,0.0,0.0,0.0,0.9201212984763405
0.3876576557667324,0.3876576557667324,0.3876576557667324,0.3876576557667324,0.0,0.0,0.0,0.0,0.0,0.7753153115334648
0.3084780582496083,0.3084780582496083,0.3084780582496083,0.3084780582496083,0.0,0.0,0.0,0.0,0.0,0.6169561164992166
0.23076179352297577,0.23076179352297577,0.23076179352297577,0.23076179352297577,0.0,0.0,0.0,0.0,0.0,0.46152358704595153
0.13533165360578314,0.13533165360578314,0.13533165360578314,0.13533165360578314,0.0,0.0,0.0,0.0,0.0,0.2706633072115663
0.040681430798451546,0.040681430798451546,0.040681430798451546,0.040681430798451546,0.0,0.0,0.0,0.0,0.0,0.08136286159690309
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07402643962702404
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22940511624687865
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4024152598245392
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.539329897291672
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.670870760645288
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8140916973933292
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.916383926165844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9986392806901325
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0739510172987263
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1456531482218517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2123693798321549
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3027202407214173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3840281614145302
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4783382898735922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5689600739303862
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.621703519540863
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6795560649782861
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7526664860396557
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8054864285717709
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8365430970532128
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8994296855056028
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9256340871342688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9321827494099988
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.951779374519958
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9854749093924242
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0180043836106067
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0855321594820206
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1541749578100458
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2107711600311433
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.26421179414624
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.305714931368075
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3509841186086846
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3603833048235767
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3674281861573645
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.381175855166506
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.407473143012383
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4299911932116376
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.479474439794405
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5275518988166064
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.576336369240039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.62647411413714
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.681524363059297
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.704475737391756
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7287564938645628
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7535602875744662
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.777863099398388
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8171057942688202
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9048646016559827
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.990920029966977
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0772738680674747
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1662071781618475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.264011911760428
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3521095658071465
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4954072705829193
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6377213214956825
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.832020365110151
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.008616298275974
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.177925886193952
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.305073156656653
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.455347313681164
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.557755453097165
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.884271132162052
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.205802733657338
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5289535812805175
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.079586455795171
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.635983793900109
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.950344730138919
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.297527039385984
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.638530669751205
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.758772981935108
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.80534727702941
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8012770016231
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.746302063670183
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.665696176245262
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.512329538419497
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.38547014949297
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.229216540040874
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.022516509899464
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.807492083987425
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.6205285209976
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.43296362897647
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.2453533261898695
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.111833749124893
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.967786440337717
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.815579111907021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.688560273486509
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.588821231075382
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.532649084105053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.492397626731894
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.455948875450187
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.41165467057739
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.345479136032633
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.236083376024165
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.132517681535506
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.226740953915802
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.311755234045924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.38318489767115
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.488229464808901
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.599119180613865
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.543523874162387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4760146128241445
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.446328718497619
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.385682012163523
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.323825259033532
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.21730110982439
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.129487581129356
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.006728904376167
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.857361036312923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.703184177473194
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.54538164382715
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.385957947745661
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.22755973411132
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.104144866366496
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.945656240531199
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8072867461648965
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6552716331285193
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.54858072604818
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4610331035242954
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4072755680698004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3393892018385554
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2956087291510494
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2537132327820166
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1858641772705756
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.127668416956538
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.091694384293124
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.060767774283681
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0352638023664777
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0279503985768343
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.042870982650253
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.062331795417477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.048526793046297
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.059220543637087
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.056484217339572
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0395764882950136
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0218706279416754
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0564783343293564
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.09415125641109
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1307771224072214
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.169598973627611
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2151816302850524
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2507927432936556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2491843461720764
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2641825787383167
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.293486477999717
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3184075907569377
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.31949297593082
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3601081971895823
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4224583094744223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4690285555116187
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5187913490503577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5891411514065426
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6853183860601293
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7312238040092875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.779676550947155
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.848169895547248
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.919703088020556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.967713570728733
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0436098779189855
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.082171204062575
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.103797996063919
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.122723245966993
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.138291319265372
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1331683513823245
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.15516193064505
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.190051749204981
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2226074203466855
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.276277850314446
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.367781844760536
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4293791044330835
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.47839412488196
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.531177439974166
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.605139700414937
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.662432167805445
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.733735218409905
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.803705400048563
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.856509524103305
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.872620624888728
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.88433108276947
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9109630680681935
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.894526525735028
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.890657782092415
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.882902964822226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.890821344351539
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8964227597208545
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.917462965183574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.939973646886754
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.986153812451062
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.019766670313122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.057698320783384
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.116308588019433
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.195094978896664
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.256959337289184
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.319655994945744
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.385818680036773
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4190782165233875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.431454723078663
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.439083317552844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.442127581008452
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.439161120111081
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.446847826991881
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4546546250995815
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.463324246832414
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.471618975809177
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.480178627600024
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.507716100507924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.534688041815255
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.563974907725221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5593852563574595
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.558486828534578
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.560512108765969
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.543893421993177
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.524109807050497
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.532800448432155
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.538451960363167
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.506401657037689
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.491144560860771
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.500938449306307
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.513425205495134
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.506801742728801
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.535402853396011
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.568668172136357
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.588602287459237
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.609854669059272
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.649850158757621
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.694262555097053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.720357262604449
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.747587525255042
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.758953929780628
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.77242094390094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.80196600552917
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.845872392842857
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.907125010794813
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.9863697261796105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.069588194966092
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.140439514587449
