time,roll_c_o,pitch_c_o,yaw_c_o,altitude_c_o,ro1,ro2,ro3,ro4
0.8800000000000006,19.0,0.0,0.0,0.0,119.0,100.0,81.0,100.0
0.8900000000000006,17.6,0.0,0.0,0.0,117.6,100.0,82.4,100.0
0.9000000000000006,16.6,0.0,0.0,0.0,116.6,100.0,83.4,100.0
0.9100000000000006,16.400000000000002,0.0,0.0,0.0,116.4,100.0,83.6,100.0
0.9200000000000006,17.2,0.0,0.0,0.0,117.2,100.0,82.8,100.0
0.9300000000000006,18.6,0.0,0.0,0.0,118.6,100.0,81.4,100.0
0.9400000000000006,21.0,0.0,0.0,0.0,121.0,100.0,79.0,100.0
0.9500000000000006,22.8,0.0,0.0,0.0,122.8,100.0,77.2,100.0
0.9600000000000006,23.0,0.0,0.0,0.0,123.0,100.0,77.0,100.0
0.9700000000000006,22.400000000000002,0.0,0.0,0.0,122.4,100.0,77.6,100.0
0.9800000000000006,21.6,0.0,0.0,0.0,121.6,100.0,78.4,100.0
0.9900000000000007,20.8,0.0,0.0,0.0,120.8,100.0,79.2,100.0
1.0000000000000007,20.200000000000003,0.0,0.0,0.0,120.2,100.0,79.8,100.0
1.0100000000000007,20.0,0.0,0.0,0.0,120.0,100.0,80.0,100.0
1.0200000000000007,18.8,0.0,0.0,0.0,118.8,100.0,81.2,100.0
1.0300000000000007,17.0,0.0,0.0,0.0,117.0,100.0,83.0,100.0
1.0400000000000007,14.200000000000001,0.0,0.0,0.0,114.2,100.0,85.8,100.0
1.0500000000000007,10.4,0.0,0.0,0.0,110.4,100.0,89.6,100.0
1.0600000000000007,6.0,0.0,0.0,0.0,106.0,100.0,94.0,100.0
1.0700000000000007,-0.4,0.0,0.0,0.0,99.6,100.0,100.4,100.0
1.0800000000000007,-6.4,0.0,0.0,0.0,93.6,100.0,106.4,100.0
1.0900000000000007,-12.4,0.0,0.0,0.0,87.6,100.0,112.4,100.0
1.1000000000000008,-18.400000000000002,0.0,0.0,0.0,81.6,100.0,118.4,100.0
1.1100000000000008,-24.400000000000002,0.0,0.0,0.0,75.6,100.0,124.4,100.0
1.1200000000000008,-30.6,0.0,0.0,0.0,69.4,100.0,130.6,100.0
1.1300000000000008,-29.0,0.0,0.0,0.0,71.0,100.0,129.0,100.0
1.1400000000000008,-28.200000000000003,0.0,0.0,0.0,71.8,100.0,128.2,100.0
1.1500000000000008,-27.8,0.0,0.0,0.0,72.2,100.0,127.8,100.0
1.1600000000000008,-26.0,0.0,0.0,0.0,74.0,100.0,126.0,100.0
1.1700000000000008,-23.8,0.0,0.0,0.0,76.2,100.0,123.8,100.0
1.1800000000000008,-19.8,0.0,0.0,0.0,80.2,100.0,119.8,100.0
1.1900000000000008,-15.600000000000001,0.0,0.0,0.0,84.4,100.0,115.6,100.0
1.2000000000000008,-10.0,0.0,0.0,0.0,90.0,100.0,110.0,100.0
1.2100000000000009,-10.0,0.0,0.0,0.0,90.0,100.0,110.0,100.0
1.2200000000000009,5.2,0.0,0.0,0.0,105.2,100.0,94.8,100.0
1.2300000000000009,5.2,0.0,0.0,0.0,105.2,100.0,94.8,100.0
1.2400000000000009,24.8,0.0,0.0,0.0,124.8,100.0,75.2,100.0
1.2500000000000009,23.6,0.0,0.0,0.0,123.6,100.0,76.4,100.0
1.260000000000001,24.0,0.0,0.0,0.0,124.0,100.0,76.0,100.0
1.270000000000001,23.8,0.0,0.0,0.0,123.8,100.0,76.2,100.0
1.280000000000001,23.400000000000002,0.0,0.0,0.0,123.4,100.0,76.6,100.0
1.290000000000001,23.8,0.0,0.0,0.0,123.8,100.0,76.2,100.0
1.300000000000001,25.0,0.0,0.0,0.0,125.0,100.0,75.0,100.0
1.310000000000001,24.400000000000002,0.0,0.0,0.0,124.4,100.0,75.6,100.0
1.320000000000001,24.200000000000003,0.0,0.0,0.0,124.2,100.0,75.8,100.0
1.330000000000001,24.200000000000003,0.0,0.0,0.0,124.2,100.0,75.8,100.0
1.340000000000001,23.8,0.0,0.0,0.0,123.8,100.0,76.2,100.0
1.350000000000001,22.8,0.0,0.0,0.0,122.8,100.0,77.2,100.0
1.360000000000001,21.6,0.0,0.0,0.0,121.6,100.0,78.4,100.0
1.370000000000001,19.200000000000003,0.0,0.0,0.0,119.2,100.0,80.8,100.0
1.380000000000001,16.0,0.0,0.0,0.0,116.0,100.0,84.0,100.0
1.390000000000001,13.0,0.0,0.0,0.0,113.0,100.0,87.0,100.0
1.400000000000001,7.2,0.0,0.0,0.0,107.2,100.0,92.8,100.0
1.410000000000001,2.2,0.0,0.0,0.0,102.2,100.0,97.8,100.0
1.420000000000001,-2.4000000000000004,0.0,0.0,0.0,97.6,100.0,102.4,100.0
1.430000000000001,-6.800000000000001,0.0,0.0,0.0,93.2,100.0,106.8,100.0
1.440000000000001,-10.4,0.0,0.0,0.0,89.6,100.0,110.4,100.0
1.450000000000001,-13.4,0.0,0.0,0.0,86.6,100.0,113.4,100.0
1.460000000000001,-16.8,0.0,0.0,0.0,83.2,100.0,116.8,100.0
1.470000000000001,-19.0,0.0,0.0,0.0,81.0,100.0,119.0,100.0
1.480000000000001,-20.8,0.0,0.0,0.0,79.2,100.0,120.8,100.0
1.490000000000001,-21.8,0.0,0.0,0.0,78.2,100.0,121.8,100.0
1.500000000000001,-22.200000000000003,0.0,0.0,0.0,77.8,100.0,122.2,100.0
1.5100000000000011,-21.8,0.0,0.0,0.0,78.2,100.0,121.8,100.0
1.5200000000000011,-20.6,0.0,0.0,0.0,79.4,100.0,120.6,100.0
1.5300000000000011,-18.6,0.0,0.0,0.0,81.4,100.0,118.6,100.0
1.5400000000000011,-15.8,0.0,0.0,0.0,84.2,100.0,115.8,100.0
1.5500000000000012,-12.4,0.0,0.0,0.0,87.6,100.0,112.4,100.0
1.5600000000000012,-8.200000000000001,0.0,0.0,0.0,91.8,100.0,108.2,100.0
1.5700000000000012,-3.2,0.0,0.0,0.0,96.8,100.0,103.2,100.0
1.5800000000000012,2.2,0.0,0.0,0.0,102.2,100.0,97.8,100.0
1.5900000000000012,8.200000000000001,0.0,0.0,0.0,108.2,100.0,91.8,100.0
1.6000000000000012,8.200000000000001,0.0,0.0,0.0,108.2,100.0,91.8,100.0
1.6100000000000012,22.8,0.0,0.0,0.0,122.8,100.0,77.2,100.0
1.6200000000000012,28.200000000000003,0.0,0.0,0.0,128.2,100.0,71.8,100.0
1.6300000000000012,27.8,0.0,0.0,0.0,127.8,100.0,72.2,100.0
1.6400000000000012,27.8,0.0,0.0,0.0,127.8,100.0,72.2,100.0
1.6500000000000012,27.200000000000003,0.0,0.0,0.0,127.2,100.0,72.8,100.0
1.6600000000000013,26.8,0.0,0.0,0.0,126.8,100.0,73.2,100.0
1.6700000000000013,26.8,0.0,0.0,0.0,126.8,100.0,73.2,100.0
1.6800000000000013,27.400000000000002,0.0,0.0,0.0,127.4,100.0,72.6,100.0
1.6900000000000013,26.6,0.0,0.0,0.0,126.6,100.0,73.4,100.0
1.7000000000000013,26.200000000000003,0.0,0.0,0.0,126.2,100.0,73.8,100.0
1.7100000000000013,25.8,0.0,0.0,0.0,125.8,100.0,74.2,100.0
1.7200000000000013,25.0,0.0,0.0,0.0,125.0,100.0,75.0,100.0
1.7300000000000013,24.400000000000002,0.0,0.0,0.0,124.4,100.0,75.6,100.0
1.7400000000000013,23.8,0.0,0.0,0.0,123.8,100.0,76.2,100.0
1.7500000000000013,22.6,0.0,0.0,0.0,122.6,100.0,77.4,100.0
1.7600000000000013,21.200000000000003,0.0,0.0,0.0,121.2,100.0,78.8,100.0
1.7700000000000014,19.400000000000002,0.0,0.0,0.0,119.4,100.0,80.6,100.0
1.7800000000000014,17.6,0.0,0.0,0.0,117.6,100.0,82.4,100.0
1.7900000000000014,16.0,0.0,0.0,0.0,116.0,100.0,84.0,100.0
1.8000000000000014,15.0,0.0,0.0,0.0,115.0,100.0,85.0,100.0
1.8100000000000014,14.4,0.0,0.0,0.0,114.4,100.0,85.6,100.0
1.8200000000000014,14.4,0.0,0.0,0.0,114.4,100.0,85.6,100.0
1.8300000000000014,14.200000000000001,0.0,0.0,0.0,114.2,100.0,85.8,100.0
1.8400000000000014,14.200000000000001,0.0,0.0,0.0,114.2,100.0,85.8,100.0
1.8500000000000014,14.600000000000001,0.0,0.0,0.0,114.6,100.0,85.4,100.0
1.8600000000000014,14.600000000000001,0.0,0.0,0.0,114.6,100.0,85.4,100.0
1.8700000000000014,14.200000000000001,0.0,0.0,0.0,114.2,100.0,85.8,100.0
1.8800000000000014,13.4,0.0,0.0,0.0,113.4,100.0,86.6,100.0
1.8900000000000015,12.600000000000001,0.0,0.0,0.0,112.6,100.0,87.4,100.0
1.9000000000000015,12.200000000000001,0.0,0.0,0.0,112.2,100.0,87.8,100.0
1.9100000000000015,12.0,0.0,0.0,0.0,112.0,100.0,88.0,100.0
1.9200000000000015,11.8,0.0,0.0,0.0,111.8,100.0,88.2,100.0
1.9300000000000015,11.600000000000001,0.0,0.0,0.0,111.6,100.0,88.4,100.0
1.9400000000000015,11.600000000000001,0.0,0.0,0.0,111.6,100.0,88.4,100.0
1.9500000000000015,11.600000000000001,0.0,0.0,0.0,111.6,100.0,88.4,100.0
1.9600000000000015,11.8,0.0,0.0,0.0,111.8,100.0,88.2,100.0
1.9700000000000015,11.8,0.0,0.0,0.0,111.8,100.0,88.2,100.0
1.9800000000000015,11.8,0.0,0.0,0.0,111.8,100.0,88.2,100.0
1.9900000000000015,11.600000000000001,0.0,0.0,0.0,111.6,100.0,88.4,100.0
2.0000000000000013,11.4,0.0,0.0,0.0,111.4,100.0,88.6,100.0
2.010000000000001,10.8,0.0,0.0,0.0,110.8,100.0,89.2,100.0
2.020000000000001,9.600000000000001,0.0,0.0,0.0,109.6,100.0,90.4,100.0
2.0300000000000007,7.6000000000000005,0.0,0.0,0.0,107.6,100.0,92.4,100.0
2.0400000000000005,5.2,0.0,0.0,0.0,105.2,100.0,94.8,100.0
2.0500000000000003,0.8,0.0,0.0,0.0,100.8,100.0,99.2,100.0
2.06,-3.0,0.0,0.0,0.0,97.0,100.0,103.0,100.0
2.07,-7.0,0.0,0.0,0.0,93.0,100.0,107.0,100.0
2.0799999999999996,-10.600000000000001,0.0,0.0,0.0,89.4,100.0,110.6,100.0
2.0899999999999994,-13.4,0.0,0.0,0.0,86.6,100.0,113.4,100.0
2.099999999999999,-15.4,0.0,0.0,0.0,84.6,100.0,115.4,100.0
2.109999999999999,-17.0,0.0,0.0,0.0,83.0,100.0,117.0,100.0
2.1199999999999988,-17.2,0.0,0.0,0.0,82.8,100.0,117.2,100.0
2.1299999999999986,-17.0,0.0,0.0,0.0,83.0,100.0,117.0,100.0
2.1399999999999983,-16.8,0.0,0.0,0.0,83.2,100.0,116.8,100.0
2.149999999999998,-16.2,0.0,0.0,0.0,83.8,100.0,116.2,100.0
2.159999999999998,-14.600000000000001,0.0,0.0,0.0,85.4,100.0,114.6,100.0
2.1699999999999977,-12.600000000000001,0.0,0.0,0.0,87.4,100.0,112.6,100.0
2.1799999999999975,-9.0,0.0,0.0,0.0,91.0,100.0,109.0,100.0
2.1899999999999973,-5.6000000000000005,0.0,0.0,0.0,94.4,100.0,105.6,100.0
2.199999999999997,-2.0,0.0,0.0,0.0,98.0,100.0,102.0,100.0
2.209999999999997,1.4000000000000001,0.0,0.0,0.0,101.4,100.0,98.6,100.0
2.2199999999999966,5.0,0.0,0.0,0.0,105.0,100.0,95.0,100.0
2.2299999999999964,8.6,0.0,0.0,0.0,108.6,100.0,91.4,100.0
2.239999999999996,11.8,0.0,0.0,0.0,111.8,100.0,88.2,100.0
2.249999999999996,13.8,0.0,0.0,0.0,113.8,100.0,86.2,100.0
2.259999999999996,15.0,0.0,0.0,0.0,115.0,100.0,85.0,100.0
2.2699999999999956,15.4,0.0,0.0,0.0,115.4,100.0,84.6,100.0
2.2799999999999954,14.8,0.0,0.0,0.0,114.8,100.0,85.2,100.0
2.289999999999995,13.8,0.0,0.0,0.0,113.8,100.0,86.2,100.0
2.299999999999995,12.0,0.0,0.0,0.0,112.0,100.0,88.0,100.0
2.3099999999999947,9.8,0.0,0.0,0.0,109.8,100.0,90.2,100.0
2.3199999999999945,7.0,0.0,0.0,0.0,107.0,100.0,93.0,100.0
2.3299999999999943,3.6,0.0,0.0,0.0,103.6,100.0,96.4,100.0
2.339999999999994,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0
2.349999999999994,-3.0,0.0,0.0,0.0,97.0,100.0,103.0,100.0
2.3599999999999937,-5.800000000000001,0.0,0.0,0.0,94.2,100.0,105.8,100.0
2.3699999999999934,-7.800000000000001,0.0,0.0,0.0,92.2,100.0,107.8,100.0
2.3799999999999932,-9.0,0.0,0.0,0.0,91.0,100.0,109.0,100.0
2.389999999999993,-9.8,0.0,0.0,0.0,90.2,100.0,109.8,100.0
2.399999999999993,-9.4,0.0,0.0,0.0,90.6,100.0,109.4,100.0
2.4099999999999926,-8.0,0.0,0.0,0.0,92.0,100.0,108.0,100.0
2.4199999999999924,-5.800000000000001,0.0,0.0,0.0,94.2,100.0,105.8,100.0
2.429999999999992,-2.8000000000000003,0.0,0.0,0.0,97.2,100.0,102.8,100.0
2.439999999999992,0.4,0.0,0.0,0.0,100.4,100.0,99.6,100.0
2.4499999999999917,4.800000000000001,0.0,0.0,0.0,104.8,100.0,95.2,100.0
2.4599999999999915,8.4,0.0,0.0,0.0,108.4,100.0,91.6,100.0
2.4699999999999913,12.0,0.0,0.0,0.0,112.0,100.0,88.0,100.0
2.479999999999991,15.600000000000001,0.0,0.0,0.0,115.6,100.0,84.4,100.0
2.489999999999991,19.400000000000002,0.0,0.0,0.0,119.4,100.0,80.6,100.0
2.4999999999999907,23.400000000000002,0.0,0.0,0.0,123.4,100.0,76.6,100.0
2.5099999999999905,27.6,0.0,0.0,0.0,127.6,100.0,72.4,100.0
2.5199999999999902,29.8,0.0,0.0,0.0,129.8,100.0,70.2,100.0
2.52999999999999,29.200000000000003,0.0,0.0,0.0,129.2,100.0,70.8,100.0
2.53999999999999,28.8,0.0,0.0,0.0,128.8,100.0,71.2,100.0
2.5499999999999896,28.400000000000002,0.0,0.0,0.0,128.4,100.0,71.6,100.0
2.5599999999999894,27.6,0.0,0.0,0.0,127.6,100.0,72.4,100.0
2.569999999999989,27.200000000000003,0.0,0.0,0.0,127.2,100.0,72.8,100.0
2.579999999999989,27.400000000000002,0.0,0.0,0.0,127.4,100.0,72.6,100.0
2.5899999999999888,27.400000000000002,0.0,0.0,0.0,127.4,100.0,72.6,100.0
2.5999999999999885,27.0,0.0,0.0,0.0,127.0,100.0,73.0,100.0
2.6099999999999883,26.0,0.0,0.0,0.0,126.0,100.0,74.0,100.0
2.619999999999988,25.0,0.0,0.0,0.0,125.0,100.0,75.0,100.0
2.629999999999988,23.6,0.0,0.0,0.0,123.6,100.0,76.4,100.0
2.6399999999999877,20.0,0.0,0.0,0.0,120.0,100.0,80.0,100.0
2.6499999999999875,15.0,0.0,0.0,0.0,115.0,100.0,85.0,100.0
2.6599999999999873,15.0,0.0,0.0,0.0,115.0,100.0,85.0,100.0
2.669999999999987,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0
2.679999999999987,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0
2.6899999999999866,-16.400000000000002,0.0,0.0,0.0,83.6,100.0,116.4,100.0
2.6999999999999864,-16.400000000000002,0.0,0.0,0.0,83.6,100.0,116.4,100.0
2.709999999999986,-30.200000000000003,0.0,0.0,0.0,69.8,100.0,130.2,100.0
2.719999999999986,-33.6,0.0,0.0,0.0,66.4,100.0,133.6,100.0
2.7299999999999858,-32.2,0.0,0.0,0.0,67.8,100.0,132.2,100.0
2.7399999999999856,-29.400000000000002,0.0,0.0,0.0,70.6,100.0,129.4,100.0
2.7499999999999853,-25.8,0.0,0.0,0.0,74.2,100.0,125.8,100.0
2.759999999999985,-21.400000000000002,0.0,0.0,0.0,78.6,100.0,121.4,100.0
2.769999999999985,-16.400000000000002,0.0,0.0,0.0,83.6,100.0,116.4,100.0
2.7799999999999847,-11.600000000000001,0.0,0.0,0.0,88.4,100.0,111.6,100.0
2.7899999999999845,-6.4,0.0,0.0,0.0,93.6,100.0,106.4,100.0
2.7999999999999843,-6.4,0.0,0.0,0.0,93.6,100.0,106.4,100.0
2.809999999999984,5.6000000000000005,0.0,0.0,0.0,105.6,100.0,94.4,100.0
2.819999999999984,10.4,0.0,0.0,0.0,110.4,100.0,89.6,100.0
2.8299999999999836,14.200000000000001,0.0,0.0,0.0,114.2,100.0,85.8,100.0
2.8399999999999834,16.6,0.0,0.0,0.0,116.6,100.0,83.4,100.0
2.849999999999983,17.8,0.0,0.0,0.0,117.8,100.0,82.2,100.0
2.859999999999983,17.6,0.0,0.0,0.0,117.6,100.0,82.4,100.0
