time,froll,fpitch,fyaw,altitude*10,faltitude*10,altitude_target*10,yaw_target,roll_target,pitch_target
6.259999999999911,2.6875,0,1.4000003547565507,-1.2998759410365957,-1.1337011932645529,0.0,0.0,0,0
6.269999999999911,1.375,0,1.5150002128539306,-1.2577767230034889,-1.1585162992123401,0.0,0.0,0,0
6.2799999999999105,-0.0,0,1.6340001277123584,-1.229798903602461,-1.1727728200903644,0.0,0.0,0,0
6.28999999999991,-1.5,0,1.780400076627415,-1.204085682538263,-1.179035392579944,0.0,0.0,0,0
6.29999999999991,-3.3125,0,1.918240045976449,-1.1678253523505218,-1.1767933845340597,0.0,0.0,0,0
6.30999999999991,-4.75,0,2.0509440275858695,-1.0694434717772872,-1.1553234019827052,0.0,0.0,0,0
6.31999999999991,-6.125,0,2.1805664165515215,-0.941708714379663,-1.1126004644620966,0.0,0.0,0,0
6.3299999999999095,-7.5,0,2.308339849930913,-0.7609929082187037,-1.0422789532134182,0.0,0.0,0,0
6.339999999999909,-8.0,0,2.4100039099585477,-0.5869977270971497,-0.9512227079901645,0.0,0.0,0,0
6.349999999999909,-7.875,0,2.4210023459751286,-0.5276961683523779,-0.8665174000626072,0.0,0.0,0,0
6.359999999999909,-7.625,0,2.377601407585077,-0.5360840774355764,-0.800430735537201,0.0,0.0,0,0
6.369999999999909,-7.1875,0,2.3765608445510464,-0.556061064431358,-0.7515568013160324,0.0,0.0,0,0
6.379999999999908,-6.5625,0,2.375936506730628,-0.5829071263784986,-0.7178268663285257,0.0,0.0,0,0
6.389999999999908,-5.9375,0,2.3005619040383767,-0.6295666751353313,-0.7001748280898867,0.0,0.0,0,0
6.399999999999908,-5.1875,0,2.205337142423026,-0.6877460862652538,-0.6976890797249602,0.0,0.0,0,0
6.409999999999908,-4.375,0,2.1482022854538156,-0.720529292591565,-0.7022571222982811,0.0,0.0,0,0
6.419999999999908,-3.5625,0,2.0639213712722895,-0.7443324133592234,-0.7106721805104697,0.0,0.0,0,0
6.429999999999907,-2.3125,0,1.9633528227633736,-0.7871528090809176,-0.7259683062245592,0.0,0.0,0,0
6.439999999999907,-1.1875,0,1.8780116936580242,-0.8035569150084745,-0.7414860279813423,0.0,0.0,0,0
6.449999999999907,-0.0625,0,1.8018070161948145,-0.8105391122501207,-0.755296644835098,0.0,0.0,0,0
6.459999999999907,1.0625,0,1.7060842097168887,-0.836208884085823,-0.7714790926852431,0.0,0.0,0,0
6.4699999999999065,2.1875,0,1.5986505258301333,-0.8789314626239985,-0.7929695666729941,0.0,0.0,0,0
6.479999999999906,3.25,0,1.50919031549808,-0.8933117054232319,-0.8130379944230416,0.0,0.0,0,0
6.489999999999906,4.25,0,1.4305141892988478,-0.8981416191618194,-0.8300587193707971,0.0,0.0,0,0
6.499999999999906,5.125,0,1.3583085135793085,-0.9095105403068364,-0.845949083558005,0.0,0.0,0,0
6.509999999999906,5.875,0,1.289985108147585,-0.9249395127589795,-0.8617471693981998,0.0,0.0,0,0
6.519999999999905,6.5,0,1.223991064888551,-0.947049424517188,-0.8788076204219974,0.0,0.0,0,0
6.529999999999905,7.0625,0,1.1593946389331307,-0.9302516466492696,-0.8890964256674518,0.0,0.0,0,0
6.539999999999905,7.375,0,1.1206367833598785,-0.8490717052343143,-0.8810914815808244,0.0,0.0,0,0
6.549999999999905,7.5,0,1.072382070015927,-0.7605130825022717,-0.8569758017651139,0.0,0.0,0,0
6.559999999999905,7.5,0,1.0684292420095562,-0.6936145056558152,-0.8243035425432542,0.0,0.0,0,0
6.569999999999904,7.3125,0,1.0910575452057338,-0.6217832737921045,-0.7837994887930243,0.0,0.0,0,0
6.579999999999904,7.0,0,1.1296345271234403,-0.5676977092594084,-0.7405791328863011,0.0,0.0,0,0
6.589999999999904,6.625,0,1.2027807162740642,-0.5224275375905955,-0.69694881382716,0.0,0.0,0,0
6.599999999999904,6.0625,0,1.2966684297644386,-0.4910948372952585,-0.6557780185207797,0.0,0.0,0,0
6.6099999999999035,5.4375,0,1.4030010578586631,-0.4712142829502215,-0.618865271406668,0.0,0.0,0,0
6.619999999999903,4.75,0,1.5168006347151979,-0.40511642006447335,-0.5761155011382292,0.0,0.0,0,0
6.629999999999903,3.9375,0,1.6600803808291187,-0.3415843227923033,-0.529209265469044,0.0,0.0,0,0
6.639999999999903,3.0625,0,1.7710482284974711,-0.3477682175946638,-0.49292105589416796,0.0,0.0,0,0
6.649999999999903,2.1875,0,1.8626289370984828,-0.376267606154727,-0.4695903659462798,0.0,0.0,0,0
6.659999999999902,1.0625,0,1.9675773622590897,-0.4506614516044427,-0.46580458307791234,0.0,0.0,0,0
6.669999999999902,0.0625,0,2.030546417355454,-0.5491473627509662,-0.4824731390125231,0.0,0.0,0,0
6.679999999999902,-0.9375,0,2.1183278504132725,-0.6611699345513333,-0.5182124981202851,0.0,0.0,0,0
6.689999999999902,-1.9375,0,2.2209967102479635,-0.7561078714140647,-0.565791572779041,0.0,0.0,0,0
6.699999999999902,-2.875,0,2.332598026148778,-0.8518097333763835,-0.6229952048985095,0.0,0.0,0,0
6.709999999999901,-3.75,0,2.399558815689267,-0.9697032076150789,-0.6923368054418233,0.0,0.0,0,0
6.719999999999901,-4.4375,0,2.4647352894135603,-1.0687091062707852,-0.7676112656076156,0.0,0.0,0,0
6.729999999999901,-5.0625,0,2.528841173648136,-1.1647062650128706,-0.8470302654886666,0.0,0.0,0,0
6.739999999999901,-5.5625,0,2.592304704188882,-1.264529917672235,-0.9305301959253803,0.0,0.0,0,0
6.7499999999999005,-5.8125,0,2.630382822513329,-1.3339092957587018,-1.0112060158920446,0.0,0.0,0,0
6.7599999999999,-6.0,0,2.6532296935079973,-1.3441641344373414,-1.0777976396011038,0.0,0.0,0,0
6.7699999999999,-5.9375,0,2.6419378161047984,-1.3749381710450057,-1.137225745889884,0.0,0.0,0,0
6.7799999999999,-5.625,0,2.610162689662879,-1.4137099858343132,-1.1925225938787698,0.0,0.0,0,0
6.7899999999999,-5.1875,0,2.5660976137977274,-1.4515825336358088,-1.2443345818301774,0.0,0.0,0,0
6.7999999999998995,-4.625,0,2.4896585682786365,-1.5106230091373671,-1.2975922672916154,0.0,0.0,0,0
6.809999999999899,-3.9375,0,2.418795140967182,-1.5256033731162986,-1.3431944884565519,0.0,0.0,0,0
6.819999999999899,-3.0625,0,2.326277084580309,-1.5151772451449181,-1.377591039794225,0.0,0.0,0,0
6.829999999999899,-1.875,0,2.2207662507481856,-1.5088695997897914,-1.4038467517933384,0.0,0.0,0,0
6.839999999999899,-1.0,0,2.1324597504489113,-1.5014594174988585,-1.4233692849344424,0.0,0.0,0,0
6.849999999999898,0.0625,0,2.029475850269347,-1.4943849484717129,-1.4375724176418965,0.0,0.0,0,0
6.859999999999898,1.25,0,1.9176855101616082,-1.4477446566342445,-1.439606865440366,0.0,0.0,0,0
6.869999999999898,2.375,0,1.825611306096965,-1.358656981959998,-1.4234168887442924,0.0,0.0,0,0
6.879999999999898,3.5,0,1.7203667836581789,-1.2176934449867929,-1.3822721999927925,0.0,0.0,0,0
6.8899999999998975,4.5,0,1.6072200701949075,-1.0774939698436736,-1.3213165539629688,0.0,0.0,0,0
6.899999999999897,5.4375,0,1.4893320421169445,-1.010383700874583,-1.2591299833452916,0.0,0.0,0,0
6.909999999999897,6.5,0,1.3935992252701666,-0.975703203836304,-1.2024446274434941,0.0,0.0,0,0
6.919999999999897,7.0625,0,1.3111595351621,-0.939965377463631,-1.1499487774475214,0.0,0.0,0,0
